,Fitness,Potencia
0,284.5,400.0
1,284.5,449.9130941841278
2,169.69988337650625,489.0829980667319
3,79.60910444651677,517.1849693596133
4,14.974570472889354,535.9176674610611
5,-28.11063516044055,547.7417861672199
6,-55.306108184605364,548.8663661240674
7,-57.892642085354964,555.6049997645715
8,-73.39149945851432,559.5968338118447
9,-82.57271776724247,561.9291459282674
10,-87.93703563501504,563.2807006346965
11,-91.04561145980188,558.2135774383904
12,-79.39122810829758,559.2381258241026
13,-81.74768939543583,559.5843690723732
14,-82.54404886645807,559.7870234391064
15,-83.01015390994462,559.9055534227376
16,-83.28277287229639,555.9672991480629
17,-74.22478804054481,552.1752708755503
18,-65.50312301376562,551.7661590618216
19,-64.56216584218964,552.171669415608
20,-65.49483965589843,552.2560568082035
21,-65.68893065886823,547.5325485079231
22,-54.82486156822324,549.3673205360033
23,-59.04483723280737,550.4815113194827
24,-61.607476034810134,551.1557501848271
25,-63.1582254251025,551.562888163741
26,-64.09464277660436,546.7891753013006
27,-53.11510319299123,547.9561133667529
28,-55.7990607435313,548.6686525869741
29,-57.43790095004033,549.1027763171271
30,-58.43638552939228,549.3669161252399
31,-59.04390708805158,545.5567403374514
32,-50.28050277613784,547.2014684554936
33,-54.06337744763505,548.2080842961235
34,-56.37859388108427,544.1296001604192
35,-46.99808036896388,543.9244322351836
36,-46.52619414092237,539.4332454378675
37,-36.19646450709524,540.2445960138546
38,-38.06257083186529,540.7535981102187
39,-39.233275653502915,541.0724559545055
40,-39.96664869536244,541.2720175521912
41,-40.42564037003967,535.7882519281932
42,-27.812979434844237,536.1166771372812
43,-28.568357415746505,536.3256874370243
44,-29.049081105155665,536.4586255966584
45,-29.354838872314303,536.5431482238429
46,-29.549240914838492,532.5235885173806
47,-20.30425358997536,533.3684764592009
48,-22.247495856162004,533.9107625099768
49,-23.49475377294675,534.2583180568781
50,-24.29413153081964,534.4808606437989
51,-24.805979480737278,530.6063330123623
52,-15.894565928433167,531.4669769234564
53,-17.874046923949663,532.0227808903388
54,-19.15239604777912,532.3811920930558
55,-19.976741814028173,532.6120948368481
56,-20.50781812475043,528.5457201440909
57,-11.155156331408989,529.1155008106242
58,-12.465651864435586,529.4863655206767
59,-13.318640697556248,529.7275268808181
